Stage,Category,PriorLogLine,Component,Message,AfterCount
12,variable_unused,2406,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Strong_29_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2402,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Tyrell_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2377,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Baratheon_75_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2395,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Stark_84_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2390,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Arryn_80_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2385,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Targaryen_96_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2401,jomini_effect.cpp:1145,Variable 'color' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2375,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Strong_28_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2388,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Hightower_90_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2368,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Martell_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2369,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Greyjoy_5_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2386,jomini_effect.cpp:1145,Variable 'color_grading' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2392,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Velaryon_31_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2370,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Tully_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2371,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Tully_9_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2404,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Dayne_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2373,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Tarly_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2389,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Targaryen_29_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2381,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Lannister_129_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_not_set,2410,jomini_effect.cpp:1161,Event target 'asoiaf_targaryen_invasion_claimant' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2529,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_8_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2495,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_84_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2531,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_96_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2523,jomini_effect.cpp:1161,Variable 'is_jon_snow' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2497,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_97_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2524,jomini_effect.cpp:1161,Variable 'kingsguard_armour' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2530,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_99_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2502,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_2_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2516,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_101_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2504,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_1_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2503,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_87_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2515,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_95_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2494,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_11_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2533,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_9_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2521,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_88_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2513,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_100_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2520,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_3_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2527,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_5_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2507,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_6_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2492,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_102_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2511,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_94_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2499,jomini_effect.cpp:1161,Variable 'faegon_main_character' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2517,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_10_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2514,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_4_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2532,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_98_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2512,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_103_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2526,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_86_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_not_set,2506,jomini_effect.cpp:1161,Variable 'asoiaf_Stark_7_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
12,variable_unused,2575,jomini_effect.cpp:1145,Variable 'asoiaf_is_needle' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2559,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Cole_11_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2540,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Reed_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2576,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Targaryen_27_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2562,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Karstark_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2550,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Targaryen_28_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2577,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Baelish_2_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2564,jomini_effect.cpp:1145,Variable 'dark_sister_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2544,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Arryn_3_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2568,jomini_effect.cpp:1145,Variable 'agot_faegon_jae_birth_year' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2571,jomini_effect.cpp:1145,Variable 'asoiaf_is_krakenfall' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2552,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Baratheon_baby_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2566,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Targaryen_95_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2547,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Arryn_84_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2561,jomini_effect.cpp:1145,Variable 'asoiaf_is_red_vipers_spear' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2542,jomini_effect.cpp:1145,Variable 'agot_faegon_jon_snow_char' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2567,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Stark_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2574,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Strong_29_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2570,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Tyrell_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2545,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Baratheon_75_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2563,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Stark_84_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2558,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Arryn_80_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2553,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Targaryen_96_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2569,jomini_effect.cpp:1145,Variable 'color' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2543,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Strong_28_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2556,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Hightower_90_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2536,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Martell_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2537,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Greyjoy_5_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2554,jomini_effect.cpp:1145,Variable 'color_grading' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2560,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Velaryon_31_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2538,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Tully_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2539,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Tully_9_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2572,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Dayne_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2541,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Tarly_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2557,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Targaryen_29_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_unused,2549,jomini_effect.cpp:1145,Variable 'asoiaf_canon_children_Lannister_129_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,0
12,variable_not_set,2578,jomini_effect.cpp:1161,Event target 'asoiaf_targaryen_invasion_claimant' is used but is never set. Setting it in an unused scripted trigger or effect does not count,0
