"LogLine","Key","Category","FirstFile","SecondFile","RepositoryDefinitions","DistinctValues","Mods"
"114","DI_set_father_as_real_father_triggered_desc_2","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"115","DI_marry_triggered_desc_1","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"116","DI_marry_triggered_desc_2","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"117","DI_marry_triggered_desc_3","Identical localization definitions","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","1","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"118","DI_add_concubine_triggered_desc_1","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"119","DI_add_concubine_triggered_desc_2","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"120","DI_add_concubine_triggered_desc_3","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"121","DI_add_concubine_triggered_desc_4","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"122","DI_add_concubine_triggered_desc_5","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"123","DI_remove_concubine_triggered_desc_1","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"124","DI_betrothal_triggered_desc_1","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"125","DI_betrothal_triggered_desc_2","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"126","DI_break_betrothal_triggered_desc_1","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"127","DI_divorce_triggered_desc_1","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"128","DI_make_siblings_triggered_desc_1","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"129","DI_make_siblings_triggered_desc_2","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"130","DI_make_siblings_triggered_desc_3","Expected external translation override","localization/russian/custom_localization/DI_RUS_custom_loc_l_russian.yml","localization/russian/custom_localization/DI_custom_loc_l_russian.yml","0","2","Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"131","DI_button_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","1","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"132","DI_VIEW_TITLE","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","1","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"133","DI_loading","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"134","DI_char_editor_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"135","DI_pinned_characters_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"136","DI_char_spawner_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"137","DI_army_spawner_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"138","DI_diplomacy_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"139","DI_artifact_creator_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"140","DI_cultural_editor_window","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"141","DI_cultural_editor_window_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"142","DI_faith_editor_window","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"143","DI_faith_editor_window_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"144","DI_debug_mode","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"145","DI_debug_mode_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"146","DI_clear_pins","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"147","DI_clear_pins_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"148","DI_test_button","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
"149","DI_test_button_tt","Expected corrective localization override","localization/russian/gui/DI_RUS_l_russian.yml","localization/russian/gui/DI_l_russian.yml","1","2","Divine Intervention AGOT | Русификатор | Divine Intervention Cheat Menu | Divine Intervention CM [RUS]"
