BeforeCount,AfterCount,Difference,Component,Message,Signature
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: 6049 (Mormont_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: * (Mormont_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: 1776 (Stark_asoiaf_6),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_north.txt line: * (Stark_asoiaf_6)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 3794 (Florent_asoiaf_8),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: * (Florent_asoiaf_8)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 6433 (Hightower_asoiaf_14),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_14)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 5597 (Hightower_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 5806 (Hightower_asoiaf_5),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_5)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 6015 (Hightower_asoiaf_7),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_7)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 6224 (Hightower_asoiaf_9),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_9)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 1580 (Redwyne_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: * (Redwyne_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 2383 (Tarly_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: * (Tarly_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 2592 (Tarly_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: * (Tarly_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 2801 (Tarly_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: * (Tarly_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 555 (Tyrell_asoiaf_11),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: * (Tyrell_asoiaf_11)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 764 (Tyrell_asoiaf_12),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: * (Tyrell_asoiaf_12)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 346 (Tyrell_asoiaf_8),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: * (Tyrell_asoiaf_8)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_riverlands.txt line: 150 (Tully_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_riverlands.txt line: * (Tully_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_riverlands.txt line: 359 (Tully_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_riverlands.txt line: * (Tully_asoiaf_4)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_riverlands.txt line: 568 (Tully_asoiaf_6),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_riverlands.txt line: * (Tully_asoiaf_6)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_riverlands.txt line: 778 (Tully_asoiaf_7),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_riverlands.txt line: * (Tully_asoiaf_7)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_riverlands.txt line: 987 (Tully_asoiaf_9),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_riverlands.txt line: * (Tully_asoiaf_9)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: 1942 (Baratheon_asoiaf_2_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Baratheon_asoiaf_2_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: 5001 (Melisandre_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Melisandre_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: 5210 (Seaworth_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Seaworth_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: 4378 (Selmy_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Selmy_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: 3747 (Tarth_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Tarth_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: 3958 (Tarth_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Tarth_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: 4168 (Tarth_asoiaf_6),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Tarth_asoiaf_6)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: 4587 (Trant_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Trant_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_vale.txt line: 559 (Arryn_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_vale.txt line: * (Arryn_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_vale.txt line: 1561 (Baelish_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_vale.txt line: * (Baelish_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_vale.txt line: 1975 (Royce_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_vale.txt line: * (Royce_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: 11839 (Targaryen_asoiaf_12),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_12)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: 8775 (Targaryen_asoiaf_120),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_120)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: 10812 (Targaryen_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: 14677 (Velaryon_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Velaryon_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: 14886 (Velaryon_asoiaf_5),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Velaryon_asoiaf_5)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_westerlands.txt line: 3760 (Clegane_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_westerlands.txt line: * (Clegane_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_westerlands.txt line: 3970 (Clegane_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_westerlands.txt line: * (Clegane_asoiaf_4)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_westerlands.txt line: 5756 (Payne_asoiaf_6),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_westerlands.txt line: * (Payne_asoiaf_6)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_westerlands.txt line: 5965 (Vikary_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_westerlands.txt line: * (Vikary_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_crownlands.txt line: 3989 (Pycelle_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_crownlands.txt line: * (Pycelle_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_crownlands.txt line: 149 (Slynt_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_crownlands.txt line: * (Slynt_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_dornish.txt line: 1981 (Dayne_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_dornish.txt line: * (Dayne_asoiaf_4)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_dornish.txt line: 1772 (Dayne_asoiaf_5),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_dornish.txt line: * (Dayne_asoiaf_5)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_dornish.txt line: 2591 (Uller_asoiaf_6),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_dornish.txt line: * (Uller_asoiaf_6)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_essos.txt line: 1753 (Eunuch_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_essos.txt line: * (Eunuch_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_iron_isles.txt line: 355 (Greyjoy_asoiaf_6),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_iron_isles.txt line: * (Greyjoy_asoiaf_6)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_iron_isles.txt line: 568 (Greyjoy_asoiaf_9),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_iron_isles.txt line: * (Greyjoy_asoiaf_9)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: 5212 (Bolton_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: * (Bolton_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: 5421 (Bolton_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: * (Bolton_asoiaf_4)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: 5630 (Bolton_asoiaf_5),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: * (Bolton_asoiaf_5)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: 4211 (Cassel_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: * (Cassel_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: 5839 (Mormont_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: * (Mormont_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: 6048 (Mormont_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: * (Mormont_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: 1775 (Stark_asoiaf_6),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_north.txt line: * (Stark_asoiaf_6)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 3793 (Florent_asoiaf_8),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: * (Florent_asoiaf_8)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 6432 (Hightower_asoiaf_14),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_14)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 5596 (Hightower_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 5805 (Hightower_asoiaf_5),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_5)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 6014 (Hightower_asoiaf_7),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_7)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 6223 (Hightower_asoiaf_9),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: * (Hightower_asoiaf_9)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 1579 (Redwyne_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: * (Redwyne_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 2382 (Tarly_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: * (Tarly_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 2591 (Tarly_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: * (Tarly_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 2800 (Tarly_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: * (Tarly_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 554 (Tyrell_asoiaf_11),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: * (Tyrell_asoiaf_11)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 763 (Tyrell_asoiaf_12),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: * (Tyrell_asoiaf_12)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 345 (Tyrell_asoiaf_8),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: * (Tyrell_asoiaf_8)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_riverlands.txt line: 149 (Tully_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_riverlands.txt line: * (Tully_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_riverlands.txt line: 358 (Tully_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_riverlands.txt line: * (Tully_asoiaf_4)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_riverlands.txt line: 567 (Tully_asoiaf_6),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_riverlands.txt line: * (Tully_asoiaf_6)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_riverlands.txt line: 777 (Tully_asoiaf_7),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_riverlands.txt line: * (Tully_asoiaf_7)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_riverlands.txt line: 986 (Tully_asoiaf_9),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_riverlands.txt line: * (Tully_asoiaf_9)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: 1941 (Baratheon_asoiaf_2_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Baratheon_asoiaf_2_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: 5000 (Melisandre_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Melisandre_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: 5209 (Seaworth_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Seaworth_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: 4377 (Selmy_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Selmy_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: 3746 (Tarth_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Tarth_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: 3957 (Tarth_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Tarth_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: 4167 (Tarth_asoiaf_6),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Tarth_asoiaf_6)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: 4586 (Trant_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_stormlands.txt line: * (Trant_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_vale.txt line: 558 (Arryn_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_vale.txt line: * (Arryn_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_vale.txt line: 1560 (Baelish_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_vale.txt line: * (Baelish_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_vale.txt line: 1974 (Royce_asoiaf_1),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_vale.txt line: * (Royce_asoiaf_1)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: 11838 (Targaryen_asoiaf_12),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_12)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: 8774 (Targaryen_asoiaf_120),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_120)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: 10811 (Targaryen_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Targaryen_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: 14676 (Velaryon_asoiaf_2),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Velaryon_asoiaf_2)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: 14885 (Velaryon_asoiaf_5),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: * (Velaryon_asoiaf_5)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_westerlands.txt line: 3759 (Clegane_asoiaf_3),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_westerlands.txt line: * (Clegane_asoiaf_3)
1,0,-1,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_westerlands.txt line: 3969 (Clegane_asoiaf_4),portraitcontext.cpp:184 No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_westerlands.txt line: * (Clegane_asoiaf_4)
