Category,Gene,File,Line,DNA,LogLine
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6047
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6048
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6049
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6050
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6051
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6052
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6053
dna_missing_gene,gene_dragon_horn_color_value,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6054
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6055
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6056
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6057
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6058
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6059
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6060
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6061
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6062
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6063
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6064
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6065
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6066
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6067
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6068
dna_missing_gene,skin_color_saturation,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6069
dna_missing_gene,eye_color_saturation,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6070
dna_missing_gene,gene_bs_head_shape,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6071
dna_missing_gene,gene_bs_eye_lower_lid_size,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6072
dna_missing_gene,gene_bs_eye_shape,common/dna_data/test_dna_stormlands.txt,1627,Baratheon_asoiaf_2_1,6073
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_stormlands.txt,1807,Baratheon_asoiaf_5,6074
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_stormlands.txt,1807,Baratheon_asoiaf_5,6075
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_stormlands.txt,1807,Baratheon_asoiaf_5,6076
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_stormlands.txt,1807,Baratheon_asoiaf_5,6077
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_stormlands.txt,1807,Baratheon_asoiaf_5,6078
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_stormlands.txt,1807,Baratheon_asoiaf_5,6079
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_stormlands.txt,1807,Baratheon_asoiaf_5,6080
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_stormlands.txt,1807,Baratheon_asoiaf_5,6081
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_stormlands.txt,1807,Baratheon_asoiaf_5,6082
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_stormlands.txt,1807,Baratheon_asoiaf_5,6083
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_stormlands.txt,1992,Baratheon_asoiaf_6,6084
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_stormlands.txt,1992,Baratheon_asoiaf_6,6085
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_stormlands.txt,1992,Baratheon_asoiaf_6,6086
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_stormlands.txt,1992,Baratheon_asoiaf_6,6087
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_stormlands.txt,1992,Baratheon_asoiaf_6,6088
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_stormlands.txt,1992,Baratheon_asoiaf_6,6089
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_stormlands.txt,1992,Baratheon_asoiaf_6,6090
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_stormlands.txt,1992,Baratheon_asoiaf_6,6091
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_stormlands.txt,1992,Baratheon_asoiaf_6,6092
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_stormlands.txt,1992,Baratheon_asoiaf_6,6093
dna_unknown_gene,gene_dragon_skin_hue,common/dna_data/test_dna_stormlands.txt,2289,Baratheon_asoiaf_7,6094
dna_unknown_gene,gene_dragon_skin_value,common/dna_data/test_dna_stormlands.txt,2290,Baratheon_asoiaf_7,6095
dna_unknown_gene,gene_dragon_highlight_hue,common/dna_data/test_dna_stormlands.txt,2291,Baratheon_asoiaf_7,6096
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_stormlands.txt,2292,Baratheon_asoiaf_7,6097
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_stormlands.txt,2293,Baratheon_asoiaf_7,6098
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_stormlands.txt,2294,Baratheon_asoiaf_7,6099
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_stormlands.txt,2295,Baratheon_asoiaf_7,6100
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_stormlands.txt,2296,Baratheon_asoiaf_7,6101
dna_unknown_gene,gene_bs_head_round_shape,common/dna_data/test_dna_stormlands.txt,2334,Baratheon_asoiaf_7,6102
dna_missing_gene,gene_face_dacals,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6103
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6104
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6105
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6106
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6107
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6108
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6109
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6110
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6111
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6112
dna_missing_gene,gene_dragon_horn_color_value,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6113
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6114
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6115
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6116
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6117
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6118
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6119
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6120
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6121
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6122
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6123
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6124
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6125
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6126
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6127
dna_missing_gene,gene_bs_head_shape,common/dna_data/test_dna_stormlands.txt,2177,Baratheon_asoiaf_7,6128
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_stormlands.txt,2355,Baratheon_asoiaf_10,6129
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_stormlands.txt,2355,Baratheon_asoiaf_10,6130
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_stormlands.txt,2355,Baratheon_asoiaf_10,6131
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_stormlands.txt,2355,Baratheon_asoiaf_10,6132
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_stormlands.txt,2355,Baratheon_asoiaf_10,6133
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_stormlands.txt,2355,Baratheon_asoiaf_10,6134
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_stormlands.txt,2355,Baratheon_asoiaf_10,6135
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_stormlands.txt,2355,Baratheon_asoiaf_10,6136
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_stormlands.txt,2355,Baratheon_asoiaf_10,6137
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_stormlands.txt,2355,Baratheon_asoiaf_10,6138
dna_unknown_gene,gene_dragon_skin_hue,common/dna_data/test_dna_stormlands.txt,2546,Baratheon_asoiaf_13,6139
dna_unknown_gene,gene_dragon_skin_value,common/dna_data/test_dna_stormlands.txt,2547,Baratheon_asoiaf_13,6140
dna_unknown_gene,gene_dragon_highlight_hue,common/dna_data/test_dna_stormlands.txt,2548,Baratheon_asoiaf_13,6141
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_stormlands.txt,2549,Baratheon_asoiaf_13,6142
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_stormlands.txt,2550,Baratheon_asoiaf_13,6143
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_stormlands.txt,2551,Baratheon_asoiaf_13,6144
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_stormlands.txt,2552,Baratheon_asoiaf_13,6145
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_stormlands.txt,2553,Baratheon_asoiaf_13,6146
dna_unknown_gene,gene_bs_head_round_shape,common/dna_data/test_dna_stormlands.txt,2699,Baratheon_asoiaf_13,6148
dna_missing_gene,gene_face_dacals,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6149
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6150
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6151
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6152
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6153
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6154
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6155
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6156
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6157
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6158
dna_missing_gene,gene_dragon_horn_color_value,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6159
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6160
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6161
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6162
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6163
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6164
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6165
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6166
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6167
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6168
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6169
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6170
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6171
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6172
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6173
dna_missing_gene,gene_bs_head_shape,common/dna_data/test_dna_stormlands.txt,2540,Baratheon_asoiaf_13,6174
dna_template,gene_dragon_main_horn_shape,common/dna_data/test_dna_stormlands.txt,2846,Wylde_asoiaf_27,6175
dna_template,gene_dragon_main_horn_shape,common/dna_data/test_dna_stormlands.txt,2846,Wylde_asoiaf_27,6176
dna_unknown_gene,gene_dragon_scales_effect,common/dna_data/test_dna_stormlands.txt,2865,Wylde_asoiaf_27,6177
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6178
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6179
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6180
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6181
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6182
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6183
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6184
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6185
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6186
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6187
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6188
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6189
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6190
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6191
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6192
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_stormlands.txt,2719,Wylde_asoiaf_27,6193
dna_template,gene_dragon_main_horn_shape,common/dna_data/test_dna_stormlands.txt,3026,Estermont_asoiaf_44,6194
dna_template,gene_dragon_main_horn_shape,common/dna_data/test_dna_stormlands.txt,3026,Estermont_asoiaf_44,6195
dna_unknown_gene,gene_dragon_scales_effect,common/dna_data/test_dna_stormlands.txt,3045,Estermont_asoiaf_44,6196
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6197
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6198
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6199
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6200
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6201
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6202
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6203
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6204
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6205
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6206
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6207
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6208
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6209
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6210
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6211
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_stormlands.txt,2899,Estermont_asoiaf_44,6212
dna_unknown_gene,gene_dragon_skin_hue,common/dna_data/test_dna_stormlands.txt,3085,Lonmouth_asoiaf_16,6213
dna_unknown_gene,gene_dragon_skin_value,common/dna_data/test_dna_stormlands.txt,3086,Lonmouth_asoiaf_16,6214
dna_unknown_gene,gene_dragon_highlight_hue,common/dna_data/test_dna_stormlands.txt,3087,Lonmouth_asoiaf_16,6215
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_stormlands.txt,3088,Lonmouth_asoiaf_16,6216
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_stormlands.txt,3089,Lonmouth_asoiaf_16,6217
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_stormlands.txt,3090,Lonmouth_asoiaf_16,6218
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_stormlands.txt,3091,Lonmouth_asoiaf_16,6219
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_stormlands.txt,3092,Lonmouth_asoiaf_16,6220
dna_unknown_gene,gene_bs_head_round_shape,common/dna_data/test_dna_stormlands.txt,3237,Lonmouth_asoiaf_16,6221
dna_missing_gene,gene_face_dacals,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6222
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6223
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6224
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6225
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6226
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6227
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6228
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6229
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6230
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6231
dna_missing_gene,gene_dragon_horn_color_value,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6232
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6233
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6234
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6235
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6236
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6237
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6238
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6239
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6240
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6241
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6242
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6243
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6244
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6245
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6246
dna_missing_gene,gene_bs_head_shape,common/dna_data/test_dna_stormlands.txt,3079,Lonmouth_asoiaf_16,6247
dna_unknown_gene,gene_dragon_skin_hue,common/dna_data/test_dna_stormlands.txt,3263,Tarth_asoiaf_1,6248
dna_unknown_gene,gene_dragon_skin_value,common/dna_data/test_dna_stormlands.txt,3264,Tarth_asoiaf_1,6249
dna_unknown_gene,gene_dragon_highlight_hue,common/dna_data/test_dna_stormlands.txt,3265,Tarth_asoiaf_1,6250
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_stormlands.txt,3266,Tarth_asoiaf_1,6251
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_stormlands.txt,3267,Tarth_asoiaf_1,6252
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_stormlands.txt,3268,Tarth_asoiaf_1,6253
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_stormlands.txt,3269,Tarth_asoiaf_1,6254
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_stormlands.txt,3270,Tarth_asoiaf_1,6255
dna_unknown_gene,gene_forehead_inner_brow_width,common/dna_data/test_dna_stormlands.txt,3411,Tarth_asoiaf_1,6259
dna_unknown_gene,gene_bs_eye_fold_2,common/dna_data/test_dna_stormlands.txt,3415,Tarth_asoiaf_1,6260
dna_unknown_gene,gene_bs_head_round_shape,common/dna_data/test_dna_stormlands.txt,3418,Tarth_asoiaf_1,6261
dna_missing_gene,gene_face_dacals,common/dna_data/test_dna_stormlands.txt,3257,Tarth_asoiaf_1,6262
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_stormlands.txt,3257,Tarth_asoiaf_1,6263
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_stormlands.txt,3257,Tarth_asoiaf_1,6264
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_stormlands.txt,3257,Tarth_asoiaf_1,6265
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_stormlands.txt,3257,Tarth_asoiaf_1,6266
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_stormlands.txt,3257,Tarth_asoiaf_1,6267
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_stormlands.txt,3257,Tarth_asoiaf_1,6268
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_stormlands.txt,3257,Tarth_asoiaf_1,6269
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_stormlands.txt,3257,Tarth_asoiaf_1,6270
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_stormlands.txt,3257,Tarth_asoiaf_1,6271
