"Line","Time","Component","Message","Category","Owner","Files","Key","FirstFile","SecondFile"
"8447","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10333 (Targaryen_asoiaf_11)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8448","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10334 (Targaryen_asoiaf_11)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8449","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10335 (Targaryen_asoiaf_11)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8450","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10336 (Targaryen_asoiaf_11)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8451","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10337 (Targaryen_asoiaf_11)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8452","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10338 (Targaryen_asoiaf_11)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8453","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10339 (Targaryen_asoiaf_11)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8454","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10340 (Targaryen_asoiaf_11)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8455","11:22:52","portraitcontext.cpp:184","No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 10483 (Targaryen_asoiaf_11)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8456","11:22:52","portraitcontext.cpp:184","No gene with key: gene_bs_head_round_shape in group human at file: common/dna_data/test_dna_valyrian.txt line: 10486 (Targaryen_asoiaf_11)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8457","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_face_dacals! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8458","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8459","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8460","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8461","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8462","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8463","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8464","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8465","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8466","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8467","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8468","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8469","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8470","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8471","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8472","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8473","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8474","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8475","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8476","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8477","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8478","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8479","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8480","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8481","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8482","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_head_shape! at 'file: common/dna_data/test_dna_valyrian.txt line: 10327 (Targaryen_asoiaf_11)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8483","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10512 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8484","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10513 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8485","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10514 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8486","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10515 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8487","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10516 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8488","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10517 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8489","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10518 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8490","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10519 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8491","11:22:52","portraitcontext.cpp:184","No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_valyrian.txt line: 10652 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8492","11:22:52","portraitcontext.cpp:184","No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: 10653 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8493","11:22:52","portraitcontext.cpp:184","No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: 10654 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8494","11:22:52","portraitcontext.cpp:184","No gene with key: gene_forehead_inner_brow_width in group human at file: common/dna_data/test_dna_valyrian.txt line: 10660 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8495","11:22:52","portraitcontext.cpp:184","No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 10664 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8496","11:22:52","portraitcontext.cpp:184","No gene with key: gene_bs_head_round_shape in group human at file: common/dna_data/test_dna_valyrian.txt line: 10667 (Targaryen_asoiaf_12)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8497","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_face_dacals! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8498","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8499","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8500","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8501","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8502","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8503","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8504","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8505","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8506","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8507","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8508","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8509","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8510","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8511","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8512","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8513","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8514","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8515","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8516","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8517","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8518","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8519","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8520","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8521","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8522","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene skin_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8523","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene eye_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8524","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_head_shape! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8525","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eye_lower_lid_size! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8526","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eye_shape! at 'file: common/dna_data/test_dna_valyrian.txt line: 10506 (Targaryen_asoiaf_12)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8527","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10691 (Velaryon_asoiaf_31)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8528","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10692 (Velaryon_asoiaf_31)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8529","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10693 (Velaryon_asoiaf_31)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8530","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10694 (Velaryon_asoiaf_31)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8531","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10695 (Velaryon_asoiaf_31)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8532","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10696 (Velaryon_asoiaf_31)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8533","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10697 (Velaryon_asoiaf_31)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8534","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10698 (Velaryon_asoiaf_31)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8535","11:22:52","portraitcontext.cpp:184","No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 10841 (Velaryon_asoiaf_31)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8536","11:22:52","portraitcontext.cpp:184","No gene with key: gene_bs_head_round_shape in group human at file: common/dna_data/test_dna_valyrian.txt line: 10844 (Velaryon_asoiaf_31)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8537","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_face_dacals! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8538","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8539","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8540","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8541","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8542","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8543","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8544","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8545","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8546","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8547","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8548","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8549","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8550","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
