FineCategory,Line,Time,Component,Message,Category,Owner,Files,Key,FirstFile,SecondFile
mesh_uv,1285,17:50:02,pdxassetutil.cpp:556,UV-Set: 0 in mesh 'building_mediterranean_city_02' in file 'gfx/models/buildings/special/the_arbor/the_arbor.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/the_arbor/the_arbor.mesh,,,
mesh_uv,1286,17:50:02,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'crag_upper' in file 'gfx/models/buildings/special/crag/crag_level_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/crag/crag_level_1.mesh,,,
mesh_uv,1287,17:50:02,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'crag_upper' in file 'gfx/models/buildings/special/crag/crag_level_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/crag/crag_level_1.mesh,,,
mesh_uv,1288,17:50:02,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'crag_stone_ground' in file 'gfx/models/buildings/special/crag/crag_level_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/crag/crag_level_1.mesh,,,
mesh_uv,1289,17:50:02,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'crag_windows' in file 'gfx/models/buildings/special/crag/crag_level_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/crag/crag_level_1.mesh,,,
mesh_uv,1297,17:50:04,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'dunstonbury_stone_ground' in file 'gfx/models/buildings/special/whitegrove/whitegrove.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/whitegrove/whitegrove.mesh,,,
mesh_uv,1302,17:50:04,pdxassetutil.cpp:556,UV-Set: 2 in mesh 'building_western' in file 'gfx/models/buildings/special/Ten Towers/cow_building_special_ten_towers.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/Ten Towers/cow_building_special_ten_towers.mesh,,,
mesh_uv,1303,17:50:04,pdxassetutil.cpp:556,UV-Set: 2 in mesh 'celtic_01' in file 'gfx/models/buildings/special/Ten Towers/cow_building_special_ten_towers.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/Ten Towers/cow_building_special_ten_towers.mesh,,,
mesh_uv,1304,17:50:04,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'dunstonbury_upper' in file 'gfx/models/buildings/special/dunstonbury/dunstonbury.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/dunstonbury/dunstonbury.mesh,,,
mesh_uv,1305,17:50:04,pdxassetutil.cpp:556,UV-Set: 3 in mesh 'dunstonbury_upper' in file 'gfx/models/buildings/special/dunstonbury/dunstonbury.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/dunstonbury/dunstonbury.mesh,,,
mesh_uv,1306,17:50:04,pdxassetutil.cpp:2002,"Asset ""gfx/models/buildings/special/dunstonbury/dunstonbury.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/dunstonbury/dunstonbury.mesh,,,
mesh_uv,1307,17:50:04,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'dunstonbury_stone_ground' in file 'gfx/models/buildings/special/dunstonbury/dunstonbury.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/dunstonbury/dunstonbury.mesh,,,
mesh_uv,1308,17:50:04,pdxassetutil.cpp:556,UV-Set: 1 in mesh 'dunstonbury_windows' in file 'gfx/models/buildings/special/dunstonbury/dunstonbury.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,Graphics / portrait source error,COW-AGOT: 3D Models & Bigger Castles,gfx/models/buildings/special/dunstonbury/dunstonbury.mesh,,,
